date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:50	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:14:49%20GMT	https://www.craftrise.com.tr/robots.txt		(from )
23:14:50	14122/14122	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:49%20GMT	https://www.craftrise.com.tr/	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/index.html	(from )
23:14:50	70117/70117	---M-Z	200	added ('OK')	text/css	etag:%22111e5-591a65c27f402-gzip%22	https://www.craftrise.com.tr/css/all.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/all.css	(from https://www.craftrise.com.tr/)
23:14:50	191922/191922	---M-Z	200	added ('OK')	text/css	etag:%222edb2-592d442e11a37-gzip%22	https://www.craftrise.com.tr/css/bootstrap.min.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/bootstrap.min.css	(from https://www.craftrise.com.tr/)
23:14:51	19284/19284	---M-Z	200	added ('OK')	text/css	etag:%224b54-592ece4655fee-gzip%22	https://www.craftrise.com.tr/css/pretty-checkbox.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/pretty-checkbox.css	(from https://www.craftrise.com.tr/)
23:14:51	37956/37956	---M-Z	200	added ('OK')	text/css	etag:%229444-5b3766fc57b8a-gzip%22	https://www.craftrise.com.tr/css/style.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/style.css	(from https://www.craftrise.com.tr/)
23:14:51	21488/21488	---M-Z	200	added ('OK')	text/css	etag:%2253f0-591598035785c-gzip%22	https://www.craftrise.com.tr/css/swiper.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/swiper.css	(from https://www.craftrise.com.tr/)
23:14:51	698/698	---M--	200	added ('OK')	image/png	etag:%222ba-591597e29a35f%22	https://www.craftrise.com.tr/images/icons/favicon.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/favicon.png	(from https://www.craftrise.com.tr/)
23:14:52	204/204	---MCZ	200	added ('OK')	application/json	etag:W/%22cc-59c808820df30%22	https://www.craftrise.com.tr/manifest.json	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/manifest.json	(from https://www.craftrise.com.tr/)
23:14:52	8676/8676	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af07e3bccd7885748057bb532c526ac5%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js	C:/Users/tahal/Desktop/yasak/asdbasd/cdn.onesignal.com/sdks/OneSignalSDK.js	(from https://www.craftrise.com.tr/)
23:14:53	14122/14122	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:52%20GMT	https://www.craftrise.com.tr/anasayfa	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/anasayfa.html	(from https://www.craftrise.com.tr/)
23:14:53	10409/10409	---M--	200	added ('OK')	image/png	etag:%2228a9-591597e3bc43f%22	https://www.craftrise.com.tr/images/main/raccoonHead.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/main/raccoonHead.png	(from https://www.craftrise.com.tr/)
23:14:53	16422/16422	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:53%20GMT	https://www.craftrise.com.tr/market	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/market.html	(from https://www.craftrise.com.tr/)
23:14:54	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:14:53%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/)
23:14:54	14325/14325	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:54%20GMT	https://www.craftrise.com.tr/kurallar	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/kurallar.html	(from https://www.craftrise.com.tr/)
23:14:55	9702/9702	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:54%20GMT	https://www.craftrise.com.tr/siralama	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/siralama.html	(from https://www.craftrise.com.tr/)
23:14:55	8512/8512	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:55%20GMT	https://www.craftrise.com.tr/oyna	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/oyna.html	(from https://www.craftrise.com.tr/)
23:14:56	256231/256231	---M--	200	added ('OK')	image/png	etag:%223e8e7-5a784d4c11d4c%22	https://www.craftrise.com.tr/images/swiper/update2.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/swiper/update2.png	(from https://www.craftrise.com.tr/)
23:14:56	615234/615234	---M--	200	added ('OK')	image/png	etag:%2296342-5a784e02066ff%22	https://www.craftrise.com.tr/images/swiper/update1.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/swiper/update1.png	(from https://www.craftrise.com.tr/)
23:14:57	76174/76174	---M--	200	added ('OK')	image/jpeg	etag:%221298e-5b3b449c0a71e%22	https://www.craftrise.com.tr/images/news/a7a9eb3ca60d16651de0a10b899e1f69.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/a7a9eb3ca60d16651de0a10b899e1f69.jpg	(from https://www.craftrise.com.tr/)
23:14:57	10988/10988	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:56%20GMT	https://www.craftrise.com.tr/haber/179	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/179.html	(from https://www.craftrise.com.tr/)
23:14:57	436324/436324	---M--	200	added ('OK')	image/png	etag:%226a864-5a784d4e07cfa%22	https://www.craftrise.com.tr/images/swiper/update3.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/swiper/update3.png	(from https://www.craftrise.com.tr/)
23:14:57	223810/223810	---M--	200	added ('OK')	image/png	etag:%2236a42-5b2bd3249efd4%22	https://www.craftrise.com.tr/images/news/b2d461be4835988ed39268e8e0a3abf3.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/b2d461be4835988ed39268e8e0a3abf3.png	(from https://www.craftrise.com.tr/)
23:14:58	11087/11087	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:57%20GMT	https://www.craftrise.com.tr/haber/178	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/178.html	(from https://www.craftrise.com.tr/)
23:14:58	57199/57199	---M--	200	added ('OK')	image/jpeg	etag:%22df6f-5b26bad4609bc%22	https://www.craftrise.com.tr/images/news/94aa5794b01aa11af7cff7ca856dfaeb.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/94aa5794b01aa11af7cff7ca856dfaeb.jpg	(from https://www.craftrise.com.tr/)
23:14:58	11429/11429	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:57%20GMT	https://www.craftrise.com.tr/haber/177	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/177.html	(from https://www.craftrise.com.tr/)
23:14:58	14122/14122	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:58%20GMT	https://www.craftrise.com.tr/sayfa/1	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/1.html	(from https://www.craftrise.com.tr/)
23:14:59	14376/14376	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:58%20GMT	https://www.craftrise.com.tr/sayfa/2	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/2.html	(from https://www.craftrise.com.tr/)
23:14:59	15449/15449	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:14:59%20GMT	https://www.craftrise.com.tr/sayfa/3	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/3.html	(from https://www.craftrise.com.tr/)
23:14:59	606/606	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2225e-591597e287a7b%22	https://www.craftrise.com.tr/images/icons/facebook.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/facebook.svg	(from https://www.craftrise.com.tr/)
23:14:59	1070/1070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2242e-591597e2c4348%22	https://www.craftrise.com.tr/images/icons/twitter.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/twitter.svg	(from https://www.craftrise.com.tr/)
23:15:00	4035/4035	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc3-591597e29f180%22	https://www.craftrise.com.tr/images/icons/instagram.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/instagram.svg	(from https://www.craftrise.com.tr/)
23:15:00	3500/3500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dac-591597e2d7bcc%22	https://www.craftrise.com.tr/images/icons/youtube.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/youtube.svg	(from https://www.craftrise.com.tr/)
23:15:00	1721/1721	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226b9-591597e285b3a%22	https://www.craftrise.com.tr/images/icons/discord.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/icons/discord.svg	(from https://www.craftrise.com.tr/)
23:15:01	9971/9971	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2015%20Nov%202020%2020:15:00%20GMT	https://kit.fontawesome.com/d198486374.js	C:/Users/tahal/Desktop/yasak/asdbasd/kit.fontawesome.com/d198486374.js	(from https://www.craftrise.com.tr/)
23:15:01	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://www.craftrise.com.tr/)
23:15:02	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.craftrise.com.tr/)
23:15:02	58072/58072	---M-Z	200	added ('OK')	text/javascript	etag:%221550076057%22	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://www.craftrise.com.tr/)
23:15:02	2320/2320	---M-Z	200	added ('OK')	application/javascript	etag:%22910-591597e09594c-gzip%22	https://www.craftrise.com.tr/js/jquery.bootstrap-growl.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/jquery.bootstrap-growl.js	(from https://www.craftrise.com.tr/)
23:15:03	127934/127934	---M-Z	200	added ('OK')	application/javascript	etag:%221f3be-591597e12812d-gzip%22	https://www.craftrise.com.tr/js/swiper.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/swiper.min.js	(from https://www.craftrise.com.tr/)
23:15:03	72378/72378	---M-Z	200	added ('OK')	application/javascript	etag:%2211aba-5b3bdc6d64c48-gzip%22	https://www.craftrise.com.tr/js/rise.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/rise.js	(from https://www.craftrise.com.tr/)
23:15:03	545746/545746	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ffc-853d2%22	https://cdnjs.cloudflare.com/ajax/libs/three.js/95/three.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/cdnjs.cloudflare.com/ajax/libs/three.js/95/three.min.js	(from https://www.craftrise.com.tr/)
23:15:04	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:03%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/)
23:15:04	4200/4200	---M-Z	200	added ('OK')	application/javascript	etag:%221068-5a13374cd779e-gzip%22	https://www.craftrise.com.tr/js/example.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/example.js	(from https://www.craftrise.com.tr/)
23:15:05	12310/12310	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fa96db8-3016%22	https://ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/ajax.cloudflare.com/cdn-cgi/scripts/7089c43e/cloudflare-static/rocket-loader.min.js	(from https://www.craftrise.com.tr/)
23:15:05	56216/56216	---M--	200	added ('OK')	image/png	etag:%22db98-591597e3f3eeb%22	https://www.craftrise.com.tr/images/main/rakunFooter.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/main/rakunFooter.png	(from https://www.craftrise.com.tr/)
23:15:06	19151/19151	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:15:05%20GMT	https://www.craftrise.com.tr/tos	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/tos.html	(from https://www.craftrise.com.tr/)
23:15:06	33362/33362	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:15:06%20GMT	https://www.craftrise.com.tr/privacy	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/privacy.html	(from https://www.craftrise.com.tr/)
23:15:07	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:06%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.eot	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:07	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:07%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.eot?	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400d41d.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:08	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:07%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.woff2	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400.woff2	(from https://www.craftrise.com.tr/css/all.css)
23:15:08	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:08%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.woff	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400.woff	(from https://www.craftrise.com.tr/css/all.css)
23:15:09	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:08%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.ttf	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400.ttf	(from https://www.craftrise.com.tr/css/all.css)
23:15:09	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:08%20GMT	https://www.craftrise.com.tr/webfonts/fa-brands-400.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-brands-400.svg	(from https://www.craftrise.com.tr/css/all.css)
23:15:10	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:09%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.eot	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:10	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:09%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.eot?	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400d41d.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:10	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:10%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.woff2	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400.woff2	(from https://www.craftrise.com.tr/css/all.css)
23:15:11	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:10%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.woff	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400.woff	(from https://www.craftrise.com.tr/css/all.css)
23:15:11	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:11%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.ttf	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400.ttf	(from https://www.craftrise.com.tr/css/all.css)
23:15:12	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:11%20GMT	https://www.craftrise.com.tr/webfonts/fa-regular-400.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-regular-400.svg	(from https://www.craftrise.com.tr/css/all.css)
23:15:13	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:12%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.eot	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:13	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:12%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.eot?	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900d41d.eot	(from https://www.craftrise.com.tr/css/all.css)
23:15:14	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:13%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.woff2	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900.woff2	(from https://www.craftrise.com.tr/css/all.css)
23:15:14	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:13%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.woff	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900.woff	(from https://www.craftrise.com.tr/css/all.css)
23:15:14	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:14%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.ttf	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900.ttf	(from https://www.craftrise.com.tr/css/all.css)
23:15:15	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:15:14%20GMT	https://www.craftrise.com.tr/webfonts/fa-solid-900.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/webfonts/fa-solid-900.svg	(from https://www.craftrise.com.tr/css/all.css)
23:15:15	9104/9104	---M-Z	200	added ('OK')	text/css	etag:%222390-5b33ade37ab9d-gzip%22	https://www.craftrise.com.tr/css/util.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/util.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:15	1011/1011	---M-Z	200	added ('OK')	text/css	etag:%223f3-592c184c4f542-gzip%22	https://www.craftrise.com.tr/css/buttons.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/buttons.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:16	4043/4043	---M-Z	200	added ('OK')	text/css	etag:%22fcb-5936871d6970a-gzip%22	https://www.craftrise.com.tr/css/normalize.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/normalize.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:16	3384/3384	---M-Z	200	added ('OK')	text/css	etag:%22d38-5a127b82df28e-gzip%22	https://www.craftrise.com.tr/css/fonts.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/fonts.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:16	81530/81530	---M-Z	200	added ('OK')	text/css	etag:%2213e7a-5977d8e03aa96-gzip%22	https://www.craftrise.com.tr/css/animate.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/animate.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:16	14867/14867	---M-Z	200	added ('OK')	text/css	etag:%223a13-5a3cc49d78dac-gzip%22	https://www.craftrise.com.tr/css/media.css	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/css/media.css	(from https://www.craftrise.com.tr/css/style.css)
23:15:17	13440/13440	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223480-591597e1bd7ee%22	https://www.craftrise.com.tr/images/background/bg.svg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/background/bg.svg	(from https://www.craftrise.com.tr/css/style.css)
